"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,456,"","","昨日、じっくりと体をほぐしたせいだろうか。\n汐音は突き入れられた剛直を受けとめて、快楽に喘いでいる。","昨日、じっくりと体をほぐしたせいだろうか。汐音は突き入れられた剛直を受けとめて、快楽に喘いでいる。","昨日、じっくりと体をほぐしたせいだろうか。汐音は突き入れられた剛直を受けとめて、快楽に喘いでいる。"
0,456,"汐音","","「ああっっ！！　んっ、ああっ！！　あっ！！」","",""
0,456,"","","後ろから胸を愛撫し、角度を変えながら、汐音の中を\n擦り上げる。","後ろから胸を愛撫し、角度を変えながら、汐音の中を擦り上げる。","後ろから胸を愛撫し、角度を変えながら、汐音の中を擦り上げる。"
0,456,"汐音","","「んんっ、あ……ああんっ、んんっ、あっ！」","",""
0,456,"","","その度に快感に震え、背筋が跳ねる。\n汐音の中は熱く、俺の興奮と合わさってさらなる高みへと\n押し上げられていた。","その度に快感に震え、背筋が跳ねる。汐音の中は熱く、俺の興奮と合わさってさらなる高みへと押し上げられていた。","その度に快感に震え、背筋が跳ねる。汐音の中は熱く、俺の興奮と合わさってさらなる高みへと押し上げられていた。"
0,456,"汐音","","「んっ、く……ん、あ。はぁっ。ん」","",""
0,456,"道隆","","「ぐ……お前の中、すごいきつい。\n昨日よりもっと気持ちいい……」","「ぐ……お前の中、すごいきつい。昨日よりもっと気持ちいい……」","「ぐ……お前の中、すごいきつい。昨日よりもっと気持ちいい……」"
0,456,"","","――ちゅく、ずちゅ。くちゅっ。ずちゅっ！","",""
0,456,"","","何度も何度も突き入れる。\n体位が違うせいか、汐音の当たる部分が違っている。","何度も何度も突き入れる。体位が違うせいか、汐音の当たる部分が違っている。","何度も何度も突き入れる。体位が違うせいか、汐音の当たる部分が違っている。"
0,456,"","","俺のペニスを締める感覚も昨日とは違っていた。","",""
0,456,"汐音","","「ああっ、いい、もっと奥、激しく」","",""
0,456,"道隆","","「く……」","",""
0,456,"","","きついあそこがぬるぬると絡みついてくる。","",""
0,456,"","","俺自身の限界を感じながらも、更に腰を叩きつけた。","",""
0,456,"汐音","","「ああんっ！！　んっ、ああっ、あっ……はぁ」","",""
0,456,"汐音","","「……んんっ、あ、く。ん、はぁ……んっ」","",""
0,456,"","","胸を後ろから掴み、乳首を指で愛撫する。","",""
0,456,"","","張りのある胸は突き入れるたびに振動を伝えてくる。","",""
0,456,"","","俺の挿入が汐音の体を揺らし、腕に感じる重みに繋がっている。","",""
0,456,"","","二人で性行為しているという事実が、興奮を押し上げている。","",""
0,456,"汐音","","「やぁ、胸、触ってる……んっ。あっ！！　ああんっ」","",""
0,456,"汐音","","「……んっ、あ、ふぅ……んんんっ」","",""
0,456,"","","あそこに突き入れながら、胸を揉みしだく。","",""
0,456,"","","そのたびに愛液が溢れてくる。\n溢れた愛液が糸を引いてこぼれおちる。","そのたびに愛液が溢れてくる。溢れた愛液が糸を引いてこぼれおちる。","そのたびに愛液が溢れてくる。溢れた愛液が糸を引いてこぼれおちる。"
0,456,"","","――ずちゅ、ずちゅっ！　ぶちゅっ、ぐちゅっ！","",""
0,456,"","","こすれあう性器同士と、ぶつかりあう腰が愛液をかき混ぜ\n空気を送り込んで淫靡な音を響かせる。","こすれあう性器同士と、ぶつかりあう腰が愛液をかき混ぜ空気を送り込んで淫靡な音を響かせる。","こすれあう性器同士と、ぶつかりあう腰が愛液をかき混ぜ空気を送り込んで淫靡な音を響かせる。"
0,456,"汐音","","「んっ！　んんっ、あっ、ああっ！！」","",""
0,456,"","","自らの体から発する淫猥な音を聞きたくないといった調子で\n首を左右に振った。","自らの体から発する淫猥な音を聞きたくないといった調子で首を左右に振った。","自らの体から発する淫猥な音を聞きたくないといった調子で首を左右に振った。"
0,456,"汐音","","「……んっ、ああんっ。んっ」","",""
0,456,"","","汐音の体がビクビクと震える。\n小刻みな絶頂はさらなる高みへと到達する合図のようなものだ。","汐音の体がビクビクと震える。小刻みな絶頂はさらなる高みへと到達する合図のようなものだ。","汐音の体がビクビクと震える。小刻みな絶頂はさらなる高みへと到達する合図のようなものだ。"
0,456,"汐音","","「あ、ああっっ！！」","",""
0,456,"","","一際強く、膣内が締めつけられる。","",""
0,456,"","","俺自身、もう限界だった。","",""
0,456,"道隆","","「く……っ」","",""
0,456,"","","腰を大きく引いて、最後に一番奥へと叩きつけた。","",""
0,456,"汐音","","「あああぁぁぁあぁっっっっ！！！！」","",""
0,456,"","","――どくっ、どくっ、どくっ！！","",""
0,456,"","","汐音の膣内が強く収縮する。","",""
0,456,"","","塊のような精液がペニスからほとばしる。","",""
0,456,"","","昨日あれだけ注いだにも関わらず、汐音の中に大量に\n放っていた。","昨日あれだけ注いだにも関わらず、汐音の中に大量に放っていた。","昨日あれだけ注いだにも関わらず、汐音の中に大量に放っていた。"
0,456,"汐音","","「あ、ああ……はぁ……ぁ」","",""
0,456,"汐音","","「タカちゃんのが、わたしの奥まで……」","",""
0,456,"汐音","","「…………ん、ん……あ、はぁ……」","",""
0,456,"","","意識が飛びかけているようだ。","",""
0,456,"","","崩れ落ちそうな体を支えながらペニスを抜いた。","",""
0,456,"汐音","","「……はぁ……ぁぁ……」","",""
0,456,"","","中からこぽりと精液がこぼれてきた。","",""
