"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,448,"桜花","","「…………ふむ……」","",""
0,448,"","","桜花は何か言いたげな視線を汐音に向けている。","",""
0,448,"汐音","","「あ、やっぱり不味い……？」","",""
0,448,"桜花","","「いや、そんな事はないよ。\nただちょっと考え事をしていただけ」","「いや、そんな事はないよ。ただちょっと考え事をしていただけ」","「いや、そんな事はないよ。ただちょっと考え事をしていただけ」"
0,464,"","","ご飯の後は書庫にも入った。","",""
0,448,"","","ここの蔵書量はなかなかの物だと思う。","",""
0,448,"","","桜花荘の代々の住人と、汐音の爺さんが集めた物だ。","",""
0,448,"","","それが今も残っている。","",""
0,448,"","","俺自身に知識は無いがきっと貴重な古書もあるはずだ。","",""
0,448,"汐音","","「夜通しここで本を読むっていうのも、素敵だよね」","",""
0,448,"道隆","","「一人でやっても良いと思うぞ」","",""
0,448,"汐音","","「やだよっ、こわいもんっ。\nお化けでそうだよっ」","「やだよっ、こわいもんっ。お化けでそうだよっ」","「やだよっ、こわいもんっ。お化けでそうだよっ」"
0,448,"桜花","","「ボクはよくやっているけれどね。\n道隆が寝てしまった後がヒマなんだ」","「ボクはよくやっているけれどね。道隆が寝てしまった後がヒマなんだ」","「ボクはよくやっているけれどね。道隆が寝てしまった後がヒマなんだ」"
0,448,"汐音","","「よかった。桜花さんが居てくれるなら安心だよ」","",""
0,448,"道隆","","「……絶対に何かが間違っている」","",""
0,448,"","","どこか子供っぽさの残る顔で、俺も汐音も遊んでいる。\n眠くなるまで、そんな時間を過ごしていた。","どこか子供っぽさの残る顔で、俺も汐音も遊んでいる。眠くなるまで、そんな時間を過ごしていた。","どこか子供っぽさの残る顔で、俺も汐音も遊んでいる。眠くなるまで、そんな時間を過ごしていた。"
0,448,"道隆","","（よかった。本当に）","",""
0,448,"","","汐音はこうして笑っている。","",""
0,448,"","","強がりが混じっているのだろうし、どこかぎくしゃくとした\n落ち着かない空気も漂っている。","強がりが混じっているのだろうし、どこかぎくしゃくとした落ち着かない空気も漂っている。","強がりが混じっているのだろうし、どこかぎくしゃくとした落ち着かない空気も漂っている。"
0,464,"","","それでも汐音が泊まりに来たのは良かったと思う。","",""
0,448,"","","あんな事の後だからどうなるかと思ったけれど……。","",""
0,448,"","","一緒に遊んではしゃいで、楽しかった。","",""
0,448,"","","委縮して気まずくなってしまうのではなく、共に居て楽しい。\nそれがとても重要な事に思えた。","委縮して気まずくなってしまうのではなく、共に居て楽しい。それがとても重要な事に思えた。","委縮して気まずくなってしまうのではなく、共に居て楽しい。それがとても重要な事に思えた。"
0,464,"道隆","","「……あ……」","",""
0,448,"","","気がついたら眠ってしまっていた。","",""
0,448,"","","確か風呂を入れている最中で、それまで部屋に戻っていると\n言った記憶がある。","確か風呂を入れている最中で、それまで部屋に戻っていると言った記憶がある。","確か風呂を入れている最中で、それまで部屋に戻っていると言った記憶がある。"
0,448,"","","違和感に額を拭うと髪がべったりと張り付いてる。","",""
0,448,"","","シャツもびしょびしょになっていて、冷たくなっていた。\n……寝汗がすごい。","シャツもびしょびしょになっていて、冷たくなっていた。……寝汗がすごい。","シャツもびしょびしょになっていて、冷たくなっていた。……寝汗がすごい。"
0,448,"道隆","","「……風呂にでもはいるか」","",""
0,464,"","","夢の内容は思い出せないけど、良くない物だったに違いない。","",""
0,448,"","","ついでに目の奥に鈍痛まで感じる。","",""
0,448,"","","本当になんだったのだろう……。","",""
0,448,"","","考え事をしながら、脱衣所の扉をあける。","",""
0,448,"汐音","","「――――――え」","",""
0,448,"","","目の前に肌色の光景があった。","",""
0,456,"汐音","","「え――」","",""
0,456,"","","汐音と目があった。","",""
0,456,"","","風呂上がりの上気した肌。\n濡れて乾かしたばかりの髪。","風呂上がりの上気した肌。濡れて乾かしたばかりの髪。","風呂上がりの上気した肌。濡れて乾かしたばかりの髪。"
0,456,"","","浴室の明かりに照らされて、白い素肌が艶かしい。","",""
0,456,"道隆","","「え、お前……なんでこんな時間に」","",""
0,456,"汐音","","「あ、――う、た、タカちゃんこそ」","",""
0,456,"道隆","","「俺は、眠っちまってて、今起きて……」","",""
0,456,"道隆","","「……しまった。もう少し注意深く見てればよかった」","",""
0,456,"","","汐音の色は残っていたが、あちこち歩いたせいか桜花荘の\nいたる所に残っていて注意してなかった。","汐音の色は残っていたが、あちこち歩いたせいか桜花荘のいたる所に残っていて注意してなかった。","汐音の色は残っていたが、あちこち歩いたせいか桜花荘のいたる所に残っていて注意してなかった。"
0,456,"","","もっと気をつけてれば、風呂場に向かう汐音の色が、新しい物\nである事に気づけたのに……。","もっと気をつけてれば、風呂場に向かう汐音の色が、新しい物である事に気づけたのに……。","もっと気をつけてれば、風呂場に向かう汐音の色が、新しい物である事に気づけたのに……。"
0,456,"","","今日ずっと一緒にいて見慣れすぎてしまったせいで、全く\n気付けなかった。","今日ずっと一緒にいて見慣れすぎてしまったせいで、全く気付けなかった。","今日ずっと一緒にいて見慣れすぎてしまったせいで、全く気付けなかった。"
0,456,"汐音","","「わたしも……緊張してたから、寝ちゃって。それで……」","",""
0,456,"道隆","","「……そ、そっか。お互い同じ事やってたんだ」","",""
0,456,"汐音","","「……う……うん……」","",""
0,456,"","","湯上りの汐音の体からは、湯気が立っている。","",""
0,456,"","","タオルを巻きつけただけの下には、一糸まとわぬ裸身が\nある。","タオルを巻きつけただけの下には、一糸まとわぬ裸身がある。","タオルを巻きつけただけの下には、一糸まとわぬ裸身がある。"
0,456,"道隆","","「…………」","",""
0,456,"汐音","","「……な、なに……？」","",""
0,456,"","","汐音は体を隠すでもなく、僅かに後ずさった。","",""
0,456,"","","――それで我にかえった。","",""
0,456,"道隆","","「悪い、綺麗だと思って……つい……」","",""
0,456,"汐音","","「え？　そ、そう、かな」","",""
0,456,"道隆","","「ああ……俺はそう思った」","",""
0,456,"汐音","","「……そうなの、かな……ありがとう……」","",""
0,456,"道隆","","「あ、ああ。いや。\n邪魔して悪い……じゃあ、おやすみ」","「あ、ああ。いや。邪魔して悪い……じゃあ、おやすみ」","「あ、ああ。いや。邪魔して悪い……じゃあ、おやすみ」"
0,456,"汐音","","「うん……おやすみなさい……」","",""
0,448,"道隆","","「…………はぁ……」","",""
0,448,"","","あいつの肌綺麗だったなぁ。","",""
0,448,"","","風呂上がりか……。","",""
0,448,"道隆","","「……いや」","",""
0,448,"","","なんかろくでもない事を考えてしまう。","",""
0,448,"","","もう少しだけ時間潰して、それから俺も風呂に入ろう……。","",""
