"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,448,"修平","","「傷は多くても軽かったからな。少し痛むくらいだ」","",""
0,448,"桜花","","「それだけではなく、殴られ慣れている感じだね。\n武道でもやっていたのかな」","「それだけではなく、殴られ慣れている感じだね。武道でもやっていたのかな」","「それだけではなく、殴られ慣れている感じだね。武道でもやっていたのかな」"
0,448,"修平","","「いや……昔少し親から習った。\n主に実践だったから、その時に慣れた」","「いや……昔少し親から習った。主に実践だったから、その時に慣れた」","「いや……昔少し親から習った。主に実践だったから、その時に慣れた」"
0,448,"桜花","","「ふぅん？　ご両親は何を」","",""
0,448,"修平","","「親父はどっかいっちまった。生きてるかどうかは知らん。\n母親は東京に稼ぎに出ている」","「親父はどっかいっちまった。生きてるかどうかは知らん。母親は東京に稼ぎに出ている」","「親父はどっかいっちまった。生きてるかどうかは知らん。母親は東京に稼ぎに出ている」"
0,448,"桜花","","「なるほど、込み入った話を聞いてしまった」","",""
0,448,"修平","","「別に隠していた訳でもないしな。\nそっちは？」","「別に隠していた訳でもないしな。そっちは？」","「別に隠していた訳でもないしな。そっちは？」"
0,448,"桜花","","「ボクかい？」","",""
0,448,"修平","","「なんかやってるのか？」","",""
0,448,"桜花","","「いや……生まれついての体質みたいなもんだ」","",""
0,448,"修平","","「……なんだそりゃ」","",""
0,448,"","","呆れた口調で言うが、桜花に対する警戒みたいなのは\n徐々に解けてきているようだった。","呆れた口調で言うが、桜花に対する警戒みたいなのは徐々に解けてきているようだった。","呆れた口調で言うが、桜花に対する警戒みたいなのは徐々に解けてきているようだった。"
0,448,"汐音","","「美緒ちゃんに電話入れておこうか？」","",""
0,448,"修平","","「そうだな……帰る連絡はしておくか。\nバイト先で怪我して、付き添って貰った事にする。いいか？」","「そうだな……帰る連絡はしておくか。バイト先で怪我して、付き添って貰った事にする。いいか？」","「そうだな……帰る連絡はしておくか。バイト先で怪我して、付き添って貰った事にする。いいか？」"
0,448,"道隆","","「もちろん」","",""
0,448,"","","悪いと一言だけいって、修平が電話を掛ける。","",""
0,448,"","","その間にも俺は辺りの色を見ていた。","",""
0,448,"","","話に聞いた限りだと修平を襲った連中は集団で動いている\nようだ。","話に聞いた限りだと修平を襲った連中は集団で動いているようだ。","話に聞いた限りだと修平を襲った連中は集団で動いているようだ。"
0,448,"","","複数人数が固まって動いてる場合、色もその通りに残る。","",""
0,448,"","","塊となっての集団活動は、個々がバラバラに動くのとは\n痕跡の残り方も全然違う。","塊となっての集団活動は、個々がバラバラに動くのとは痕跡の残り方も全然違う。","塊となっての集団活動は、個々がバラバラに動くのとは痕跡の残り方も全然違う。"
0,448,"","","事実、今こうして歩いている俺たち――といっても、俺が\n色を見えるのが汐音と修平だけが、歩調を合わせて歩く二人の\n色は空間に残る他の雑多な色と違って区別しやすい。","事実、今こうして歩いている俺たち――といっても、俺が色を見えるのが汐音と修平だけが、歩調を合わせて歩く二人の色は空間に残る他の雑多な色と違って区別しやすい。","事実、今こうして歩いている俺たち――といっても、俺が色を見えるのが汐音と修平だけが、歩調を合わせて歩く二人の色は空間に残る他の雑多な色と違って区別しやすい。"
0,448,"","","これの人数が増えたなら、見落とす事はないだろう。","",""
0,448,"修平","","「一緒に行くといったら喜んでいた。\n猫を見て欲しいらしいが、構わないか」","「一緒に行くといったら喜んでいた。猫を見て欲しいらしいが、構わないか」","「一緒に行くといったら喜んでいた。猫を見て欲しいらしいが、構わないか」"
0,448,"桜花","","「もちろんだよ」","",""
0,448,"汐音","","「こっちからお願いしたいくらいだよー」","",""
0,448,"修平","","「そっか。助かる」","",""
0,464,"美緒","","「あ！！　おにいちゃんっ！」","",""
0,448,"","","公園を通りがかると、美緒ちゃんが駆けてきた。","",""
0,448,"","","そして修平に勢いよく飛びついた。","",""
0,448,"修平","","「……ぐ……っ」","",""
0,448,"美緒","","「怪我大丈夫？　痛くない？」","",""
0,448,"修平","","「お前がぶつかった所が痛い」","",""
0,448,"美緒","","「うう……ごめんなさい……」","",""
0,448,"修平","","「……なんてことはない。\nそれより昨日一人だっただろう。大丈夫だったか？」","「……なんてことはない。それより昨日一人だっただろう。大丈夫だったか？」","「……なんてことはない。それより昨日一人だっただろう。大丈夫だったか？」"
0,448,"美緒","","「うんっ」","",""
0,448,"修平","","「そうか」","",""
0,448,"汐音","","「美緒ちゃんこんにちは」","",""
0,448,"美緒","","「こんにちはですっ」","",""
0,448,"","","修平と無事に会えたためか、この前会った時よりも美緒ちゃん\nは元気いっぱいになっていた。","修平と無事に会えたためか、この前会った時よりも美緒ちゃんは元気いっぱいになっていた。","修平と無事に会えたためか、この前会った時よりも美緒ちゃんは元気いっぱいになっていた。"
0,448,"桜花","","「……どうだい？」","",""
0,448,"","","その様子を見ながら、桜花が声を潜めて聞いてくる。","",""
0,448,"道隆","","「公園の中は大丈夫そうだ。\nといっても俺が見えるのは通り過ぎたかどうかだけだから\n鉢合わせはどうしようもないぞ」","「公園の中は大丈夫そうだ。といっても俺が見えるのは通り過ぎたかどうかだけだから鉢合わせはどうしようもないぞ」","「公園の中は大丈夫そうだ。といっても俺が見えるのは通り過ぎたかどうかだけだから鉢合わせはどうしようもないぞ」"
0,448,"桜花","","「そうだな……そこの警戒が必要だが、あまり慎重に\nなりすぎても動けなくなる」","「そうだな……そこの警戒が必要だが、あまり慎重になりすぎても動けなくなる」","「そうだな……そこの警戒が必要だが、あまり慎重になりすぎても動けなくなる」"
0,448,"桜花","","「では帰ろうか。今日は早めに体を休めた方がいい」","",""
0,448,"修平","","「……ああ」","",""
0,448,"道隆","","「明日もバイト入っているのか？」","",""
0,448,"修平","","「いや、さすがに休む。\nこれじゃ仕事にならないだろうから」","「いや、さすがに休む。これじゃ仕事にならないだろうから」","「いや、さすがに休む。これじゃ仕事にならないだろうから」"
0,448,"道隆","","「そっか……ならそこは安心か」","",""
0,448,"","","安堵する俺と対照的に、美緒ちゃんは劇的な反応をしていた。","",""
0,448,"美緒","","「ほんとう！？」","",""
0,448,"修平","","「ああ。怪我しているからな。\n明日は休む」","「ああ。怪我しているからな。明日は休む」","「ああ。怪我しているからな。明日は休む」"
0,448,"美緒","","「やったぁっ！　じゃあ、じゃあ。晩ご飯一緒に食べても\nいい？」","「やったぁっ！　じゃあ、じゃあ。晩ご飯一緒に食べてもいい？」","「やったぁっ！　じゃあ、じゃあ。晩ご飯一緒に食べてもいい？」"
0,448,"修平","","「いいぞ」","",""
0,448,"美緒","","「一緒に寝てもいい？」","",""
0,448,"修平","","「構わないぞ」","",""
0,448,"美緒","","「えっと、それじゃ……えっと……。\n猫さんと一緒に遊んでもいい？」","「えっと、それじゃ……えっと……。猫さんと一緒に遊んでもいい？」","「えっと、それじゃ……えっと……。猫さんと一緒に遊んでもいい？」"
0,448,"修平","","「もちろん」","",""
0,448,"美緒","","「やったぁっ」","",""
0,448,"汐音","","「……可愛い……」","",""
0,448,"","","汐音の目つきがだんだんヤバくなっている。","",""
0,448,"道隆","","「現実に帰ってこい」","",""
0,448,"","","――びしっ！","",""
0,448,"汐音","","「は――っ！？　危なかった……もう少しで戻って来れない\n境界線を踏み越える所だったよ」","「は――っ！？　危なかった……もう少しで戻って来れない境界線を踏み越える所だったよ」","「は――っ！？　危なかった……もう少しで戻って来れない境界線を踏み越える所だったよ」"
0,448,"桜花","","「…………汐音は可愛い生物なら何でも好きなのかい？」","",""
0,448,"汐音","","「好みはあるけれど……大体そうかも？」","",""
0,448,"桜花","","「……そうか。なるほどな」","",""
0,448,"道隆","","「さっき聞いた事情からすると、二人暮らしみたいなもん\nらしいからなぁ。そりゃ喜ぶよな」","「さっき聞いた事情からすると、二人暮らしみたいなもんらしいからなぁ。そりゃ喜ぶよな」","「さっき聞いた事情からすると、二人暮らしみたいなもんらしいからなぁ。そりゃ喜ぶよな」"
0,448,"桜花","","「そうだね。ボクも道隆が休みの日は喜びを露わにしようか？」","",""
0,448,"道隆","","「絶対にやめてくれ」","",""
0,448,"桜花","","「これでも普段一人で退屈を持て余しているから、休みの日が\n待ち遠しくて仕方ないのは事実だよ」","「これでも普段一人で退屈を持て余しているから、休みの日が待ち遠しくて仕方ないのは事実だよ」","「これでも普段一人で退屈を持て余しているから、休みの日が待ち遠しくて仕方ないのは事実だよ」"
0,448,"道隆","","「喜んでくれるのは嬉しいけど、真似はしなくていいぞ」","",""
0,448,"桜花","","「そうなのか。残念だよ」","",""
0,448,"美緒","","「あ、あの……」","",""
0,448,"","","ふと見ると、美緒ちゃんが我に返っている。\n赤面しながらこっちを見ていた。","ふと見ると、美緒ちゃんが我に返っている。赤面しながらこっちを見ていた。","ふと見ると、美緒ちゃんが我に返っている。赤面しながらこっちを見ていた。"
0,448,"美緒","","「あ、あの。あの……」","",""
0,448,"修平","","「……美緒」","",""
0,448,"","","修平が頭に手を乗せる。","",""
0,448,"修平","","「この人達は誰も笑ったりしない」","",""
0,448,"汐音","","「そうだよー。仲のいい兄妹で羨ましくなっちゃった」","",""
0,448,"道隆","","「仲の良い姉妹だから、お前は別にいいだろ。\n俺なんか一人っ子だからなぁ」","「仲の良い姉妹だから、お前は別にいいだろ。俺なんか一人っ子だからなぁ」","「仲の良い姉妹だから、お前は別にいいだろ。俺なんか一人っ子だからなぁ」"
0,448,"桜花","","「それを言ったらボクは天涯孤独の身の上だ」","",""
0,448,"道隆","","「……お前はどうしようもないだろ」","",""
0,448,"美緒","","「あ、ありがとう。ございます」","",""
0,448,"","","それでも照れ臭いのか、美緒ちゃんは消え入りそうな声で\nお礼を言った。","それでも照れ臭いのか、美緒ちゃんは消え入りそうな声でお礼を言った。","それでも照れ臭いのか、美緒ちゃんは消え入りそうな声でお礼を言った。"
0,464,"","","修平の家についた。\n汐音は美緒ちゃんに猫を見せて貰っている。","修平の家についた。汐音は美緒ちゃんに猫を見せて貰っている。","修平の家についた。汐音は美緒ちゃんに猫を見せて貰っている。"
0,448,"","","それを待っている間、修平が言った。","",""
0,448,"修平","","「世話になった」","",""
0,448,"道隆","","「別にいいよ。……本当はそういう事態になる前に、見つけた\nかったんだけど」","「別にいいよ。……本当はそういう事態になる前に、見つけたかったんだけど」","「別にいいよ。……本当はそういう事態になる前に、見つけたかったんだけど」"
0,448,"修平","","「絡まれたのは街の方だった。\n行くなら気をつけろ」","「絡まれたのは街の方だった。行くなら気をつけろ」","「絡まれたのは街の方だった。行くなら気をつけろ」"
0,448,"道隆","","「そうする。余程の事がない限り鉢合わせしないだろうし、\n俺は顔を知られてる訳でもないからな」","「そうする。余程の事がない限り鉢合わせしないだろうし、俺は顔を知られてる訳でもないからな」","「そうする。余程の事がない限り鉢合わせしないだろうし、俺は顔を知られてる訳でもないからな」"
0,448,"修平","","「そうだな……」","",""
0,448,"","","修平にしてはどこか歯切れが悪い。","",""
0,448,"修平","","「……『石』って聞いた事あるか？」","",""
0,448,"道隆","","「…………は？　石？\nそこらに転がってるだろ」","「…………は？　石？そこらに転がってるだろ」","「…………は？　石？そこらに転がってるだろ」"
0,448,"修平","","「そうだよな……やっぱ」","",""
0,448,"桜花","","「何か気になる事でも？」","",""
0,448,"修平","","「……ああ」","",""
0,448,"修平","","「あいつらから逃げ回ってる時に、そんな事を言ってる奴が\nいたんだ」","「あいつらから逃げ回ってる時に、そんな事を言ってる奴がいたんだ」","「あいつらから逃げ回ってる時に、そんな事を言ってる奴がいたんだ」"
0,448,"修平","","「『あいつが石を持ってるのか？』と言っていた。\n俺に対する仕返しより、これを探しているようだったな」","「『あいつが石を持ってるのか？』と言っていた。俺に対する仕返しより、これを探しているようだったな」","「『あいつが石を持ってるのか？』と言っていた。俺に対する仕返しより、これを探しているようだったな」"
0,448,"道隆","","「……石……ねぇ」","",""
0,448,"桜花","","「何かのキーワードのようだね。\n石そのものを指していない可能性もある」","「何かのキーワードのようだね。石そのものを指していない可能性もある」","「何かのキーワードのようだね。石そのものを指していない可能性もある」"
0,448,"修平","","「隠語か。ありそうだな」","",""
0,448,"道隆","","「とにかく、それっぽいのを探してる訳だろ？\n後で警察寄って行くから、その時に一緒に言っておくよ」","「とにかく、それっぽいのを探してる訳だろ？後で警察寄って行くから、その時に一緒に言っておくよ」","「とにかく、それっぽいのを探してる訳だろ？後で警察寄って行くから、その時に一緒に言っておくよ」"
0,448,"修平","","「頼む」","",""
0,448,"道隆","","「お前の事はどうする？　言っておいた方がいいか？」","",""
0,448,"修平","","「いや……バイト辞めさせられたら困るから、今はまだいい。\nしぶとく来るようだったら言っておく」","「いや……バイト辞めさせられたら困るから、今はまだいい。しぶとく来るようだったら言っておく」","「いや……バイト辞めさせられたら困るから、今はまだいい。しぶとく来るようだったら言っておく」"
0,448,"道隆","","「わかった」","",""
0,464,"","","修平達を送り届けた後に、警察署に向かった。","",""
0,448,"","","袴姿の桜花は目立つので、汐音と外で待ってて貰いながら\n中で話をする。","袴姿の桜花は目立つので、汐音と外で待ってて貰いながら中で話をする。","袴姿の桜花は目立つので、汐音と外で待ってて貰いながら中で話をする。"
0,448,"","","……ただ、あまり良い感触とは言えなかった。","",""
0,448,"桜花","","「その様子だとダメだったみたいだね」","",""
0,448,"道隆","","「怪我をしたといっても、やっぱり本人じゃないとダメ\nみたいだ」","「怪我をしたといっても、やっぱり本人じゃないとダメみたいだ」","「怪我をしたといっても、やっぱり本人じゃないとダメみたいだ」"
0,448,"汐音","","「もうー、ひっどいなぁ」","",""
0,448,"桜花","","「例の『石』についてはどうだい？」","",""
0,448,"道隆","","「そういう話を聞いたって形で伝えた。\nもしかしたら薬の事かも知れないと言った時は、結構聞いて\nくれているようだったけど……又聞きだからやっぱダメだな」","「そういう話を聞いたって形で伝えた。もしかしたら薬の事かも知れないと言った時は、結構聞いてくれているようだったけど……又聞きだからやっぱダメだな」","「そういう話を聞いたって形で伝えた。もしかしたら薬の事かも知れないと言った時は、結構聞いてくれているようだったけど……又聞きだからやっぱダメだな」"
0,448,"桜花","","「そうか……」","",""
0,448,"汐音","","「……じゃあ全然ダメだったんだ」","",""
0,448,"桜花","","「手持ちの情報ではね。仕方がない」","",""
0,448,"汐音","","「そうかなぁ」","",""
0,448,"桜花","","「ああ。だって何も情報が無い時点で道隆の話を聞いた場合\n言ってる内容を一言にまとめる事が出来る」","「ああ。だって何も情報が無い時点で道隆の話を聞いた場合言ってる内容を一言にまとめる事が出来る」","「ああ。だって何も情報が無い時点で道隆の話を聞いた場合言ってる内容を一言にまとめる事が出来る」"
0,448,"桜花","","「この街のチンピラを警察が取り締まってくれ、とね」","",""
0,448,"汐音","","「う……それはそうだけど」","",""
0,448,"桜花","","「こちらが出せる情報が無さ過ぎるんだ。\nさすがにこれだけあやふやなモノじゃ動けないだろう」","「こちらが出せる情報が無さ過ぎるんだ。さすがにこれだけあやふやなモノじゃ動けないだろう」","「こちらが出せる情報が無さ過ぎるんだ。さすがにこれだけあやふやなモノじゃ動けないだろう」"
0,448,"道隆","","「お前、それ分かってたな」","",""
0,448,"桜花","","「ああ。だが同時に重要でもある」","",""
0,448,"汐音","","「そうなの？」","",""
0,448,"桜花","","「種まきと同じさ。種をまかないと花は咲かない。\n一度相談して話を通しておいたなら、もしも万が一に当事者に\nなった場合、今の話に信憑性が生まれる」","「種まきと同じさ。種をまかないと花は咲かない。一度相談して話を通しておいたなら、もしも万が一に当事者になった場合、今の話に信憑性が生まれる」","「種まきと同じさ。種をまかないと花は咲かない。一度相談して話を通しておいたなら、もしも万が一に当事者になった場合、今の話に信憑性が生まれる」"
0,448,"桜花","","「本当に頼れるとしたら、それからだろうね」","",""
0,448,"道隆","","「そう考えると、必要な事だったんだろうけど……」","",""
0,448,"","","背後を振り返る。","",""
0,448,"","","出てきたばかりの警察署の建物は、重厚な感じがした。","",""
0,448,"","","あんまり中に入りたい所ではない。","",""
0,448,"道隆","","「でももどかしいな」","",""
0,448,"汐音","","「そうだねぇ……」","",""
0,448,"桜花","","「しかし『石』か」","",""
0,464,"","","桜花荘に帰ってきた頃には、すっかり夜も更けていた。","",""
0,464,"汐音","","「それじゃおやすみなさい」","",""
0,448,"道隆","","「遅くまで連れまわして悪いな」","",""
0,448,"汐音","","「ううん。美緒ちゃんとも仲良くなれたし、わたしも\n嬉しかったよ」","「ううん。美緒ちゃんとも仲良くなれたし、わたしも嬉しかったよ」","「ううん。美緒ちゃんとも仲良くなれたし、わたしも嬉しかったよ」"
0,448,"道隆","","「そっか」","",""
0,448,"汐音","","「じゃね」","",""
0,448,"道隆","","「ああ、また明日」","",""
0,448,"桜花","","「おやすみ」","",""
0,464,"道隆","","「……なんか色々な事があったなぁ」","",""
0,448,"桜花","","「そうだね……道隆は今晩どうする？」","",""
0,448,"道隆","","「少し休んで、行けそうなら行ってみようと思ってる」","",""
0,448,"桜花","","「分かった、そうしよう」","",""
0,448,"","","元から桜花も行く気だったようだ。","",""
0,448,"","","さすがにこれ以上遅くなるなら、汐音を誘うつもりもない。\n少しだけ休憩して、二人で出かけるとしよう……。","さすがにこれ以上遅くなるなら、汐音を誘うつもりもない。少しだけ休憩して、二人で出かけるとしよう……。","さすがにこれ以上遅くなるなら、汐音を誘うつもりもない。少しだけ休憩して、二人で出かけるとしよう……。"
