"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,448,"桜花","","「ともあれ二人が無事でよかった。\n今日は帰って休むと……汐音？」","「ともあれ二人が無事でよかった。今日は帰って休むと……汐音？」","「ともあれ二人が無事でよかった。今日は帰って休むと……汐音？」"
0,448,"汐音","","「うん……どうしたの？」","",""
0,448,"桜花","","「その傷は？」","",""
0,448,"汐音","","「……え！？」","",""
0,448,"","","汐音が手を広げる。","",""
0,448,"","","右手から赤い物が滴り落ちている。","",""
0,448,"汐音","","「うわわっ！！　なにこれー」","",""
0,448,"","","鋭い刃物のようになった石を握りしめていたからだろう。","",""
0,448,"","","手のひらにまっすぐついた傷痕から、血が滴り落ちていた。","",""
0,448,"道隆","","「って、お前、素手で握り締めてたのか！？」","",""
0,448,"汐音","","「ハンカチ使うの忘れてたよ……いたた」","",""
0,448,"道隆","","「早く手当てしないと……これで押さえておけ」","",""
0,448,"","","汐音に俺が持ってたハンカチを渡す。","",""
0,448,"桜花","","「道隆、千歳を呼んできてくれ。\nボクは手当てをする」","「道隆、千歳を呼んできてくれ。ボクは手当てをする」","「道隆、千歳を呼んできてくれ。ボクは手当てをする」"
0,448,"道隆","","「わかった」","",""
0,464,"千歳","","「……これでよし。怪我が軽くて本当に良かったわ」","",""
0,448,"汐音","","「お姉ちゃん、ありがとう」","",""
0,448,"","","汐音の怪我は手の皮が切れた程度だった。","",""
0,448,"","","消毒をして切り傷用の絆創膏も貼ってある。\nしばらくは不便だろうけど、治療の必要もなさそうだ。","消毒をして切り傷用の絆創膏も貼ってある。しばらくは不便だろうけど、治療の必要もなさそうだ。","消毒をして切り傷用の絆創膏も貼ってある。しばらくは不便だろうけど、治療の必要もなさそうだ。"
0,448,"千歳","","「それじゃ帰りましょうか」","",""
0,448,"汐音","","「うん、またね。今日はありがとう」","",""
0,448,"桜花","","「……いや、こっちこそ危ない目にあわせてすまない」","",""
0,448,"汐音","","「ううん……それはいいの。\nわたしも一緒にいられて、ちょっと嬉しかった」","「ううん……それはいいの。わたしも一緒にいられて、ちょっと嬉しかった」","「ううん……それはいいの。わたしも一緒にいられて、ちょっと嬉しかった」"
0,448,"","","千歳さんに連れられて、汐音が藤宮の家に帰っていく。","",""
0,448,"","","大した怪我ではなさそうだけれど……。","",""
0,448,"","","思い出すのはさっきの事。\n同じ物で怪我をした奴の言葉だった。","思い出すのはさっきの事。同じ物で怪我をした奴の言葉だった。","思い出すのはさっきの事。同じ物で怪我をした奴の言葉だった。"
0,448,"道隆","","「……なんか変な事言ってたな、あいつ」","",""
0,448,"桜花","","「そうだね……」","",""
0,448,"桜花","","「道隆、汐音が怪我を負った原因は……」","",""
0,448,"","","桜花が言い淀む。","",""
0,448,"","","怪我の原因は例の石だ。\n桜花も同じ懸念を持っている。","怪我の原因は例の石だ。桜花も同じ懸念を持っている。","怪我の原因は例の石だ。桜花も同じ懸念を持っている。"
0,448,"道隆","","「……ああ。あいつとあいつの母親。\nどっちも様子おかしかったもんな。\n汐音に何も無いといいけど」","「……ああ。あいつとあいつの母親。どっちも様子おかしかったもんな。汐音に何も無いといいけど」","「……ああ。あいつとあいつの母親。どっちも様子おかしかったもんな。汐音に何も無いといいけど」"
0,448,"桜花","","「実はそれだけじゃないんだ。連中に掴まれた時にボクが\n腕を取って投げただろう？」","「実はそれだけじゃないんだ。連中に掴まれた時にボクが腕を取って投げただろう？」","「実はそれだけじゃないんだ。連中に掴まれた時にボクが腕を取って投げただろう？」"
0,448,"道隆","","「見事な一本だったな」","",""
0,448,"桜花","","「ありがとう。……その時になんだけど、腕に何本も\n切り傷の跡があった」","「ありがとう。……その時になんだけど、腕に何本も切り傷の跡があった」","「ありがとう。……その時になんだけど、腕に何本も切り傷の跡があった」"
0,448,"道隆","","「……自傷癖があるような連中には見えなかったぞ」","",""
0,448,"桜花","","「ボクもだ。となると傷をつけたのは……」","",""
0,448,"","","……例の石か。\n元々は連中が持っていた物だ。","……例の石か。元々は連中が持っていた物だ。","……例の石か。元々は連中が持っていた物だ。"
0,448,"","","何か癖になるような、いわゆる中毒性がでもあるのか？","",""
0,448,"","","何があるのか分からないが、気をつけておかないといけない。","",""
0,464,"","","汐音の様子を見るのも兼ねて、晩飯は藤宮の家でご馳走に\nなった。","汐音の様子を見るのも兼ねて、晩飯は藤宮の家でご馳走になった。","汐音の様子を見るのも兼ねて、晩飯は藤宮の家でご馳走になった。"
0,448,"","","テレビのニュースから、報道キャスターの声が流れている。","",""
0,448,"","","一人の少年の復讐……という仰々しい内容だった。","",""
0,448,"","","野球部のエースだった親友が怪我を負わされて、その仕返しの\nために大勢の不良に挑んだ事。","野球部のエースだった親友が怪我を負わされて、その仕返しのために大勢の不良に挑んだ事。","野球部のエースだった親友が怪我を負わされて、その仕返しのために大勢の不良に挑んだ事。"
0,448,"","","決して褒められた事ではないが、義理と人情に厚い行動は\n現代日本人が忘れている物であるという事。","決して褒められた事ではないが、義理と人情に厚い行動は現代日本人が忘れている物であるという事。","決して褒められた事ではないが、義理と人情に厚い行動は現代日本人が忘れている物であるという事。"
0,448,"","","……そんな、どこにでもあってどこにもない、美談じみた\n内容だった。","……そんな、どこにでもあってどこにもない、美談じみた内容だった。","……そんな、どこにでもあってどこにもない、美談じみた内容だった。"
0,448,"道隆","","「…………」","",""
0,448,"","","藤宮の家の食事は相変わらず美味しかったけれど。","",""
0,448,"","","……何となく、喉が通らなかった。","",""
