"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,448,"","","自分の腕に当てて、横に素早く引いた。","",""
0,448,"桜花","","「……何をしている？」","",""
0,448,"","","自分で自分を切った……？","",""
0,448,"","","見ている俺たちの前で、体がビクビクと痙攣している。","",""
0,448,"","","やがてそれが収まると、顔をあげて、言った。","",""
0,448,"男子生徒","","「新堂か。久しぶりだな」","",""
0,448,"汐音","","「……ちょっとぉ……っ」","",""
0,448,"","","言いようのない不安と恐怖が押し寄せてくる。","",""
0,448,"","","その中でも桜花は変わらずに、彼を観察していた。","",""
0,448,"桜花","","「……それが連中が探している『石』か」","",""
0,448,"男子生徒","","「連中……ああ、そうだ。奪ってやった。\nもうずっと前に……これは俺のだ」","「連中……ああ、そうだ。奪ってやった。もうずっと前に……これは俺のだ」","「連中……ああ、そうだ。奪ってやった。もうずっと前に……これは俺のだ」"
0,448,"道隆","","「ずっと前じゃないだろ。二週間前に修平に助けられて\nつい先日再会したんだろ？」","「ずっと前じゃないだろ。二週間前に修平に助けられてつい先日再会したんだろ？」","「ずっと前じゃないだろ。二週間前に修平に助けられてつい先日再会したんだろ？」"
0,448,"道隆","","「なら、奪ったならその時だ」","",""
0,448,"男子生徒","","「まだ、そんなもんしか経ってないのか。\nまったく、ふざけんなよ。くそ」","「まだ、そんなもんしか経ってないのか。まったく、ふざけんなよ。くそ」","「まだ、そんなもんしか経ってないのか。まったく、ふざけんなよ。くそ」"
0,448,"桜花","","「……道隆、彼の色はどうだ？」","",""
0,448,"","","桜花が囁いてくる。","",""
0,448,"道隆","","「いや？　普通だ。変わった感じはしない。\nでも……気のせいかな、なんか最初にあった時に比べて\n老けたような……」","「いや？　普通だ。変わった感じはしない。でも……気のせいかな、なんか最初にあった時に比べて老けたような……」","「いや？　普通だ。変わった感じはしない。でも……気のせいかな、なんか最初にあった時に比べて老けたような……」"
0,448,"桜花","","「……多分、気のせいじゃない」","",""
0,448,"","","桜花はそう言って、詰め寄った。","",""
0,448,"桜花","","「そろそろ君の狙いを聞かせて貰いたいな。\nなんで、修平を売るような真似をしたんだ？」","「そろそろ君の狙いを聞かせて貰いたいな。なんで、修平を売るような真似をしたんだ？」","「そろそろ君の狙いを聞かせて貰いたいな。なんで、修平を売るような真似をしたんだ？」"
0,448,"男子生徒","","「あいつ……ああ、あいつか。\nあいつは強かったからな。倒して貰いたかった」","「あいつ……ああ、あいつか。あいつは強かったからな。倒して貰いたかった」","「あいつ……ああ、あいつか。あいつは強かったからな。倒して貰いたかった」"
0,448,"道隆","","「倒す？　お前らにケンカ売ったチンピラをか？」","",""
0,448,"男子生徒","","「ああ、そいつらはまだ残ってる。\nきっちり潰して貰わないと、困るのに……逃げやがったのは\n酷いじゃないか……」","「ああ、そいつらはまだ残ってる。きっちり潰して貰わないと、困るのに……逃げやがったのは酷いじゃないか……」","「ああ、そいつらはまだ残ってる。きっちり潰して貰わないと、困るのに……逃げやがったのは酷いじゃないか……」"
0,448,"道隆","","「お前ふざけんなよっ。\nそんな事で修平を売ったのか！？　意味わかんねぇよ」","「お前ふざけんなよっ。そんな事で修平を売ったのか！？　意味わかんねぇよ」","「お前ふざけんなよっ。そんな事で修平を売ったのか！？　意味わかんねぇよ」"
0,448,"男子生徒","","「知るか。手を貸してくれっていったのに、お前だって\n無視しただろうが」","「知るか。手を貸してくれっていったのに、お前だって無視しただろうが」","「知るか。手を貸してくれっていったのに、お前だって無視しただろうが」"
0,448,"","","いびつな顔で、にやりと笑う。\nそして携帯を取り出した。","いびつな顔で、にやりと笑う。そして携帯を取り出した。","いびつな顔で、にやりと笑う。そして携帯を取り出した。"
0,448,"男子生徒","","「番号は知ってるんだ。こっちも一緒に拾っておいたからな」","",""
0,448,"男子生徒","","「お前らが見えた時に、呼んでおいた。\nそろそろ、来るぞ」","「お前らが見えた時に、呼んでおいた。そろそろ、来るぞ」","「お前らが見えた時に、呼んでおいた。そろそろ、来るぞ」"
0,448,"桜花","","「……やれやれ。\nまさかここまでするとはね」","「……やれやれ。まさかここまでするとはね」","「……やれやれ。まさかここまでするとはね」"
0,448,"","","桜花がため息をついて、後ろを見る。","",""
0,448,"道隆","","「マジかよ……」","",""
0,448,"","","そこには五人程の、俺たちと同じ年くらいの連中がいた。","",""
0,448,"汐音","","「ど、どど、どうしよう？」","",""
0,448,"桜花","","「さて、君たちはまともに話し合う方かな？\nそれとも問答無用の部類かな？」","「さて、君たちはまともに話し合う方かな？それとも問答無用の部類かな？」","「さて、君たちはまともに話し合う方かな？それとも問答無用の部類かな？」"
0,448,"","","桜花が問いかける。","",""
0,448,"","","先頭に立つ金髪が、答えた。","",""
0,448,"金髪","","「ンダこいつ？　こんな所で着物とか頭おかしいんじゃねぇか」","",""
0,448,"桜花","","「……愚問だったようだな。\n彼が修平にやられた奴か」","「……愚問だったようだな。彼が修平にやられた奴か」","「……愚問だったようだな。彼が修平にやられた奴か」"
0,448,"金髪","","「おいコラ！　今なんつった」","",""
0,448,"男子生徒","","「く、くく……お前らよくもケンジの右手潰しやがったな。\n絶対にゆるさねぇ」","「く、くく……お前らよくもケンジの右手潰しやがったな。絶対にゆるさねぇ」","「く、くく……お前らよくもケンジの右手潰しやがったな。絶対にゆるさねぇ」"
0,448,"金髪","","「てめぇに許して貰うもクソもねぇんだよ！」","",""
0,448,"道隆","","「……これどういう状況なんだ？」","",""
0,448,"桜花","","「ボク達は……というか、道隆はハメられたんだ。\nなり振り構わない自爆戦術という奴さ」","「ボク達は……というか、道隆はハメられたんだ。なり振り構わない自爆戦術という奴さ」","「ボク達は……というか、道隆はハメられたんだ。なり振り構わない自爆戦術という奴さ」"
0,448,"道隆","","「……解説を頼む」","",""
0,448,"","","背後の奴を桜花は一瞥する。","",""
0,448,"桜花","","「彼がやりたかったのは、仲間の仇討ちだ。\nそのために戦力が必要だった。そこで目についた人間を\n片っぱしから関係者にしたてあげる事にしたのさ」","「彼がやりたかったのは、仲間の仇討ちだ。そのために戦力が必要だった。そこで目についた人間を片っぱしから関係者にしたてあげる事にしたのさ」","「彼がやりたかったのは、仲間の仇討ちだ。そのために戦力が必要だった。そこで目についた人間を片っぱしから関係者にしたてあげる事にしたのさ」"
0,448,"道隆","","「……マジかよ」","",""
0,448,"桜花","","「修平は……まあ助けられたからだろうね。\n道隆は近くの席だったからだ」","「修平は……まあ助けられたからだろうね。道隆は近くの席だったからだ」","「修平は……まあ助けられたからだろうね。道隆は近くの席だったからだ」"
0,448,"道隆","","「じゃあ俺たちが調べようとしなければ……」","",""
0,448,"桜花","","「……桜花荘にでも突っ込まれるよりは今の方がマシだね」","",""
0,448,"道隆","","「お前本気でふざけんなよっ！」","",""
0,448,"","","後ろの奴に向けて怒鳴る。","",""
0,448,"","","怒鳴られても、薄い笑みを浮かべるだけだった。","",""
0,448,"桜花","","「さて……提案があるんだがね。\nボク達は聞いての通り関係がない。そこでさっさと通して\n欲しいのだけど」","「さて……提案があるんだがね。ボク達は聞いての通り関係がない。そこでさっさと通して欲しいのだけど」","「さて……提案があるんだがね。ボク達は聞いての通り関係がない。そこでさっさと通して欲しいのだけど」"
0,448,"金髪","","「姉ちゃんが付き合ってくれたら、考えてやっていいぜ」","",""
0,448,"桜花","","「……ふむ、やはり交渉は決裂か」","",""
0,448,"道隆","","「どうするよ、この状況……」","",""
0,448,"桜花","","「道は三つあるけれど……いや二つだな」","",""
0,448,"道隆","","「ちなみにその三番目の内容は？」","",""
0,448,"桜花","","「さっきの二つに、後ろの彼も見捨てて３人で逃げる三番目だ」","",""
0,448,"道隆","","「三つ目いいじゃん。\n庇う義理はないだろ」","「三つ目いいじゃん。庇う義理はないだろ」","「三つ目いいじゃん。庇う義理はないだろ」"
0,448,"桜花","","「義理はないが、目の前の彼らが見逃さない」","",""
0,448,"","","広がってじりじりと包囲されつつある。","",""
0,448,"","","どこかで突破口を開くしかないだろう。","",""
0,448,"汐音","","「た、タカちゃん。どうするの？」","",""
0,448,"道隆","","（さっきの桜花の提案は……）","",""
0,448,"道隆","","（一つが俺と桜花で踏みとどまって、汐音を一人で逃がす）","",""
0,448,"道隆","","（次が俺と汐音の二人で逃げて、桜花に撹乱して貰う）","",""
0,448,"道隆","","（……二人で逃げるなら、ついでに後ろの奴から『石』も\n奪っていけそうだけど……）","（……二人で逃げるなら、ついでに後ろの奴から『石』も奪っていけそうだけど……）","（……二人で逃げるなら、ついでに後ろの奴から『石』も奪っていけそうだけど……）"
