"scene","idk_1","actual_char","hidden_char","text","text_hira","text_kata"
0,456,"","","俺の心を読んだようなタイミングで修平が言う。","",""
0,456,"道隆","","「重心が下にありすぎるな。\n一発の威力じゃ絶対に足りない」","「重心が下にありすぎるな。一発の威力じゃ絶対に足りない」","「重心が下にありすぎるな。一発の威力じゃ絶対に足りない」"
0,456,"修平","","「…………」","",""
0,456,"","","修平が無言で俺を見る。","",""
0,456,"","","俺も、頷き返した。","",""
0,456,"修平","","「いくつでいく？」","",""
0,456,"道隆","","「３、２、１で」","",""
0,456,"修平","","「わかった」","",""
0,456,"汐音","","「ん？　なになに？」","",""
0,456,"道隆","","「３」","",""
0,456,"修平","","「……」","",""
0,456,"","","隣の修平に気合いがこもる。","",""
0,456,"道隆","","「２」","",""
0,456,"道隆","","「１」","",""
0,456,"修平","","「――――！」","",""
0,456,"","","狙い澄まして同時に同じターゲットに――。","",""
0,456,"道隆","","（いけ……っ！）","",""
0,448,"","","修平と発射音が重なる。","",""
0,448,"","","狙い澄ました通り、俺たちの弾はぬいぐるみめがけて一直線に\n飛んでいく！","狙い澄ました通り、俺たちの弾はぬいぐるみめがけて一直線に飛んでいく！","狙い澄ました通り、俺たちの弾はぬいぐるみめがけて一直線に飛んでいく！"
0,448,"美緒","","「ああっ！！」","",""
0,448,"汐音","","「うわ……っ」","",""
0,448,"","","……狙い通りに飛んだ弾は、猫のぬいぐるみにぶつかる\n寸前にぶつかりあって、違う方向に弾かれていた。","……狙い通りに飛んだ弾は、猫のぬいぐるみにぶつかる寸前にぶつかりあって、違う方向に弾かれていた。","……狙い通りに飛んだ弾は、猫のぬいぐるみにぶつかる寸前にぶつかりあって、違う方向に弾かれていた。"
0,448,"道隆","","「マジか……」","",""
0,448,"修平","","「……まさかな」","",""
0,448,"汐音","","「今のすごかったねぇ」","",""
0,448,"美緒","","「はいっ！」","",""
0,448,"","","それでも二人も喜んでいた。","",""
0,448,"","","まあ、それならいいか。","",""
0,448,"汐音","","「あ、一個落ちてるよ？\nどっちの弾だろう？」","「あ、一個落ちてるよ？どっちの弾だろう？」","「あ、一個落ちてるよ？どっちの弾だろう？」"
0,448,"","","ぶつかりあった弾が、隅に置かれていた小物を落としている。","",""
0,448,"","","猫のストラップのようだった。","",""
0,448,"道隆","","「美緒ちゃんでいいんじゃないのか？」","",""
0,448,"修平","","「いいのか？」","",""
0,448,"汐音","","「うんうん。だって猫さんだしね」","",""
0,448,"美緒","","「……わぁ」","",""
0,448,"","","店のおじさんから貰ったそれを、美緒ちゃんは両手で\n大事に持った。","店のおじさんから貰ったそれを、美緒ちゃんは両手で大事に持った。","店のおじさんから貰ったそれを、美緒ちゃんは両手で大事に持った。"
0,448,"美緒","","「ありがとうございますっ！」","",""
0,464,"","","それから日が暮れるまで、四人で遊んでいた。","",""
0,448,"","","見慣れた場所でもなんだかんだとやる事があって、面白い。","",""
0,448,"","","屋台を周り、買いこんでは神社で休憩をして、優枝さんに\n差し入れをした。","屋台を周り、買いこんでは神社で休憩をして、優枝さんに差し入れをした。","屋台を周り、買いこんでは神社で休憩をして、優枝さんに差し入れをした。"
0,448,"","","帰る頃には日も傾き始めて、屋台も撤収作業をしていた。","",""
0,464,"","","帰り道、夕暮れの中を歩く。","",""
0,448,"","","久々に遊び倒した一日だった。\n心地いい疲れが全身に満ちていて、気持ちいいくらいだった。","久々に遊び倒した一日だった。心地いい疲れが全身に満ちていて、気持ちいいくらいだった。","久々に遊び倒した一日だった。心地いい疲れが全身に満ちていて、気持ちいいくらいだった。"
0,448,"修平","","「今日は悪いな」","",""
0,448,"","","修平がぽつりと言う。\n汐音とのデートに割り込んだ形の事を言っているのだろうか。","修平がぽつりと言う。汐音とのデートに割り込んだ形の事を言っているのだろうか。","修平がぽつりと言う。汐音とのデートに割り込んだ形の事を言っているのだろうか。"
0,448,"","","そうだとしても謝る理由なんかない。","",""
0,448,"道隆","","「楽しかった、だろ」","",""
0,448,"修平","","「……ああ、楽しかった」","",""
0,448,"","","分かれ道についた。\n美緒ちゃんが大きく頭を下げる。","分かれ道についた。美緒ちゃんが大きく頭を下げる。","分かれ道についた。美緒ちゃんが大きく頭を下げる。"
0,448,"美緒","","「ありがとうございましたっ」","",""
0,448,"汐音","","「美緒ちゃん、ばいばいー」","",""
0,448,"美緒","","「はーい！」","",""
0,448,"道隆","","「またな」","",""
0,448,"","","修平と美緒ちゃんに手を振って別れる。","",""
0,448,"","","少し歩いていから振りかえると、美緒ちゃんは遠く離れても\n手を振ってくれていた。","少し歩いていから振りかえると、美緒ちゃんは遠く離れても手を振ってくれていた。","少し歩いていから振りかえると、美緒ちゃんは遠く離れても手を振ってくれていた。"
0,464,"桜花","","「おかえり。楽しかったかい？」","",""
0,448,"汐音","","「うんっ！　とっても」","",""
0,448,"道隆","","「これお前にお土産」","",""
0,448,"","","屋台で買った物を桜花に渡す。\n基本的に家の中だから、こういうのは珍しいに違いない。","屋台で買った物を桜花に渡す。基本的に家の中だから、こういうのは珍しいに違いない。","屋台で買った物を桜花に渡す。基本的に家の中だから、こういうのは珍しいに違いない。"
0,448,"桜花","","「へぇ、ありがたく頂くよ」","",""
0,448,"桜花","","「そうだ、今日も泊まって行く予定だったよね」","",""
0,448,"汐音","","「あ、うん。迷惑じゃなければ」","",""
0,448,"道隆","","「……お前んちが大家だろ」","",""
0,448,"汐音","","「でも住んでるのタカちゃんと桜花さんだから」","",""
0,448,"桜花","","「気遣いはいらないよ。\nお風呂を入れておいたから、後で入るといい」","「気遣いはいらないよ。お風呂を入れておいたから、後で入るといい」","「気遣いはいらないよ。お風呂を入れておいたから、後で入るといい」"
0,448,"桜花","","「なんなら、二人一緒でいいんじゃないかな」","",""
0,448,"汐音","","「あ、後で入るけど、二人はいい……かな」","",""
0,448,"道隆","","「あ、ああ……」","",""
0,448,"桜花","","「そうかい。ではごゆっくり」","",""
0,448,"","","桜花は笑って、部屋に戻っていった。","",""
0,448,"汐音","","「…………」","",""
0,448,"","","からかわれたのは分かっているけれど……。","",""
0,448,"","","……先日の汐音との遭遇を思い出してしまって、残された\n俺たちには微妙な空気が漂っていた。","……先日の汐音との遭遇を思い出してしまって、残された俺たちには微妙な空気が漂っていた。","……先日の汐音との遭遇を思い出してしまって、残された俺たちには微妙な空気が漂っていた。"
